symbol,demangled,category,reason,diff_excerpt,date
_ZNK27STHellPartyStatisticItemKeyltERKS_,STHellPartyStatisticItemKey::operator<(STHellPartyStatisticItemKey const&) const,codegen_diff,"field4/8/9/a 符号性已修与ORIG一致；剩余差异为 m_field0 双零扩展 movzbl (%eax),%eax; movzbl %al,%edx + 32位 cmp jge 形态，GCC 4.4.7 折叠为字节级 jae，无法复现，属编译器代码生成差异","```diff
--- ORIG（伪代码化）
+++ OURS（伪代码化）
@@ -1,85 +1,84 @@
 push   %ebp
 mov    %esp,%ebp
-mov    0x8(%ebp),%eax
-movzbl (%eax),%eax
-movzbl %al,%edx
-mov    0xc(%ebp),%eax
-movzbl (%eax),%eax
-movzbl %al,%eax",2026-08-11
_ZNK18STAssertManagerKeyltERKS_,STAssertManagerKey::operator<(STAssertManagerKey const&) const,codegen_diff,"语义与ORIG一致（strcmp 链 + m_field100 无符号短整型比较已匹配）；差异为 ORIG 直接 test %eax,%eax; je 判定 strcmp 结果，GCC 4.4.7 将结果存入局部变量 -0xc(%ebp) 再 cmpl $0x0，栈帧 0x18 vs 0x28，属编译器代码生成差异（局部变量存储）","```diff
--- ORIG（伪代码化）
+++ OURS（伪代码化）
@@ -1,34 +1,36 @@
 push   %ebp
 mov    %esp,%ebp
-sub    $0x18,%esp
+sub    $0x28,%esp
 mov    0xc(%ebp),%edx
 mov    0x8(%ebp),%eax
 mov    %edx,0x4(%esp)
 mov    %eax,(%esp)",2026-08-11
_ZN12CAppStopInit4InitEP12CApplicationiPPc,"CAppStopInit::Init(CApplication*, int, char**)",codegen_diff,"字符串（韩文）、异常流程、行号均与ORIG一致；唯一差异是 Send_Term_Signal()==1 判断的布尔实现：ORIG 用 mov %eax,%ebx; xor $0x1,%ebx; test %bl,%bl（旧编译器惯用法，同 Init_Daemon），GCC 4.4.7 生成 cmp $0x1,%eax; setne %bl，语义相同，属编译器代码生成差异","```diff
--- ORIG（伪代码化）
+++ OURS（伪代码化）
@@ -1,174 +1,174 @@
 push   %ebp
 mov    %esp,%ebp
 push   %edi
 push   %esi
 push   %ebx
 sub    $0x3c,%esp
 movl   $""RECV STOP, 관리자에 의해 강제로 종료 되었습니다."",(%esp)
 call   <T> <puts>",2026-08-11
_ZN9CDBServer19IsHeartBeatTimeOverEv,CDBServer::IsHeartBeatTimeOver(),codegen_diff,"逻辑与ORIG一致（心跳计数-1，0时+1并判断>0x14）；差异是条件分支实现：ORIG 用 sete %al; test %al,%al; je 与 seta %al; test %al,%al; je（寄存器 bool 形态，旧编译器），GCC 4.4.7 直接优化为 jne/jbe；用 bool 局部变量则引入栈 spill（cmpb -0x2(%ebp)），均无法复现 ORIG 形态，属编译器代码生成差异","```diff
--- ORIG（伪代码化）
+++ OURS（伪代码化）
@@ -1,31 +1,27 @@
 push   %ebp
 mov    %esp,%ebp
 mov    0x8(%ebp),%eax
 movzbl 0xb(%eax),%eax
 lea    -0x1(%eax),%edx
 mov    0x8(%ebp),%eax
 mov    %dl,0xb(%eax)
 mov    0x8(%ebp),%eax",2026-08-11
_ZN11CGameServer19IsHeartBeatTimeOverEv,CGameServer::IsHeartBeatTimeOver(),codegen_diff,同 CDBServer::IsHeartBeatTimeOver：ORIG sete/seta + test/je 寄存器 bool 形态，GCC 4.4.7 优化为 jne/jbe，bool 局部变量引入栈 spill，无法复现，属编译器代码生成差异,"```diff
--- ORIG（伪代码化）
+++ OURS（伪代码化）
@@ -1,31 +1,27 @@
 push   %ebp
 mov    %esp,%ebp
 mov    0x8(%ebp),%eax
 movzbl 0xb(%eax),%eax
 lea    -0x1(%eax),%edx
 mov    0x8(%ebp),%eax
 mov    %dl,0xb(%eax)
 mov    0x8(%ebp),%eax",2026-08-11
_Z12get_rand_inti,get_rand_int(int),codegen_diff,"源码语义已与ORIG一致（负/0/LCG分支、r>range、r*=C;r+=0x3039 两步、r/65536 除法、v=(v<<10)^((r/65536)&0x3ff) 增量）；剩余差异为编译器版本惯用法：① ORIG 对 range==0 用 mov eax,[ebp+8]; test eax,eax（3.x 行为），4.4.7 重新 cmpl $0x0；② ORIG 对 r/65536 用 sar edx,31; shr edx,16; lea; sar（4.1.x 序列，已用 4.1.2 验证可复现），4.4.7 用 lea 0xffff; test; cmovs; sar。均不可用当前工具链复现，属编译器代码生成差异","```diff
--- ORIG（伪代码化）
+++ OURS（伪代码化）
@@ -1,73 +1,76 @@
 push   %ebp
 mov    %esp,%ebp
 sub    $0x18,%esp
 cmpl   $0x0,0x8(%ebp)
 jns    <T> <_Z12get_rand_inti+0x16>
 mov    $0x0,%eax
-jmp    <T> <_Z12get_rand_inti+0xf3>
-mov    0x8(%ebp),%eax",2026-08-11
_ZN13CAppStartInit4InitEP12CApplicationiPPc,"CAppStartInit::Init(CApplication*, int, char**)",codegen_diff,"字符串、new/Check_FileName/Init_Daemon 调用序列与ORIG一致；差异为异常清理块布局：ORIG 把 new CAppConfig 的清理路径放在函数尾部共享（mov %ebx,%eax; mov %eax,%edx），GCC 4.4.7 将清理块内联在 new 之后并加 jmp 跳过（额外 7 条指令），异常处理 landing pad 布局不同，属编译器代码生成差异","```diff
--- ORIG（伪代码化）
+++ OURS（伪代码化）
@@ -1,158 +1,165 @@
 push   %ebp
 mov    %esp,%ebp
 push   %edi
 push   %esi
 push   %ebx
 sub    $0x2c,%esp
 movl   $0x0,(%esp)
 call   <T> <time>",2026-08-11
_ZN13CPacketTracer6AddLogEii,"CPacketTracer::AddLog(int, int)",codegen_diff,time(&t)+局部tm拷贝+32字节dword清零循环+sprintf 序列已与ORIG一致；剩余差异为GCC 4.4.7 本地变量栈槽布局（frame 0x84 vs 0x74，t 在 -0x10 vs -0xc，tm 拷贝整体偏移4字节），指令序列等价，属编译器代码生成差异,"```diff
--- ORIG（伪代码化）
+++ OURS（伪代码化）
@@ -1,72 +1,73 @@
 push   %ebp
 mov    %esp,%ebp
 push   %ebx
-sub    $0x74,%esp
-lea    -0xc(%ebp),%eax
+sub    $0x84,%esp
+lea    -0x10(%ebp),%eax
 mov    %eax,(%esp)",2026-08-11
_ZN13CPacketTracer8WriteLogEv,CPacketTracer::WriteLog(),codegen_diff,"m_count/0x1e*0x1e==m_count 无符号除法 magic（mul 0x88888889 + shr 4 + 回乘相减）与ORIG一致；差异是寄存器分配：ORIG 把 m_count 保留在 %ecx 不落栈（mov %ecx,%eax; test %eax,%eax），GCC 4.4.7 将其 spill 到 -0x1c(%ebp) 并改用 cmp %eax,%ecx，栈帧 0x34 vs 0x24，指令等价，属编译器代码生成差异","```diff
--- ORIG（伪代码化）
+++ OURS（伪代码化）
@@ -1,42 +1,48 @@
 push   %ebp
 mov    %esp,%ebp
 push   %ebx
 sub    $0x24,%esp
 mov    0x8(%ebp),%eax
 mov    (%eax),%ecx
 mov    $0x88888889,%edx
 mov    %ecx,%eax",2026-08-11
_ZN11CGameServer16SendToGameServerEPci,"CGameServer::SendToGameServer(char*, int)",codegen_diff,调用序列与ORIG一致（m_group==0xff 与 m_udp==0 提前返回、SendToServer 参数一致）；差异仅在 ORIG 尾部有 jmp <+0x59>; nop 对齐填充（jmp 跳到下一条指令，等效 6 字节填充），OURS 直接 leave; ret，属链接/对齐布局产物，非源码差异,"```diff
--- ORIG（伪代码化）
+++ OURS（伪代码化）
@@ -1,32 +1,30 @@
 push   %ebp
 mov    %esp,%ebp
 sub    $0x28,%esp
 mov    0x8(%ebp),%eax
 movzbl (%eax),%eax
 cmp    $0xff,%al
-je     <T> <_ZN11CGameServer16SendToGameServerEPci+0x58>
+je     <T> <_ZN11CGameServer16SendToGameServerEPci+0x56>",2026-08-11
_ZN12CApplication16SendTestPacket_1Ev,CApplication::SendTestPacket_1(),codegen_diff,构造 Packet_Monitor_Event_End/Start 与三个字段赋值序列与ORIG一致；差异仅为 GCC -O0 栈槽布局（事件结构体局部变量偏移整体平移 8 字节），指令等价，属编译器代码生成差异,"```diff
--- ORIG（伪代码化）
+++ OURS（伪代码化）
@@ -1,21 +1,21 @@
 push   %ebp
 mov    %esp,%ebp
 sub    $0x38,%esp
-lea    -0x16(%ebp),%eax
+lea    -0x1e(%ebp),%eax
 mov    %eax,(%esp)
 call   <T> <_ZN24Packet_Monitor_Event_EndC1Ev>
-movl   $0x9,-0xc(%ebp)",2026-08-11
_ZN12CApplicationC1Ev,CApplication::CApplication(),codegen_diff,成员初始化序列与ORIG一致（字符串/常量/调用均相同）；差异为异常清理 landing pad 布局（OURS 多 2 条 jmp 跳转块）与函数尺寸差导致的分支注解偏移，属编译器异常处理布局差异,"```diff
--- ORIG（伪代码化）
+++ OURS（伪代码化）
@@ -1,142 +1,144 @@
 push   %ebp
 mov    %esp,%ebp
 push   %esi
 push   %ebx
 sub    $0x40,%esp
 mov    0x8(%ebp),%eax
 mov    %eax,(%esp)
 call   <T> <_ZN8CAppBaseC1Ev>",2026-08-11
_ZN12CApplicationC2Ev,CApplication::CApplication(),codegen_diff,同 C1：成员初始化一致，仅异常清理块布局与分支注解偏移不同，属编译器异常处理布局差异,"```diff
--- ORIG（伪代码化）
+++ OURS（伪代码化）
@@ -1,142 +1,144 @@
 push   %ebp
 mov    %esp,%ebp
 push   %esi
 push   %ebx
 sub    $0x40,%esp
 mov    0x8(%ebp),%eax
 mov    %eax,(%esp)
 call   <T> <_ZN8CAppBaseC1Ev>",2026-08-11
_ZN12CApplication4FreeEv,CApplication::Free(),codegen_diff,"delete/释放虚调用序列与ORIG一致；差异仅为寄存器分配（ORIG mov (%eax),%edx + call *%edx，OURS mov (%eax),%eax + call *%eax 的等价换用），属编译器代码生成差异","```diff
--- ORIG（伪代码化）
+++ OURS（伪代码化）
@@ -1,162 +1,162 @@
 push   %ebp
 mov    %esp,%ebp
 push   %esi
 push   %ebx
 sub    $0x20,%esp
 movl   $""Application Free Start!"",(%esp)
 call   <T> <puts>
 mov    0x8(%ebp),%eax",2026-08-11
_ZN12CApplicationD1Ev,CApplication::~CApplication(),codegen_diff,析构调用序列（成员析构+delete）与ORIG一致；差异为寄存器分配与异常清理布局，属编译器代码生成差异,"```diff
--- ORIG（伪代码化）
+++ OURS（伪代码化）
@@ -1,127 +1,131 @@
 push   %ebp
 mov    %esp,%ebp
 push   %esi
 push   %ebx
 sub    $0x10,%esp
 mov    0x8(%ebp),%eax
 movl   $&_ZTV12CApplication+0x8,(%eax)
 movl   $""Application Stop!"",(%esp)",2026-08-11
_ZN12CApplicationD2Ev,CApplication::~CApplication(),codegen_diff,同 D1：析构序列一致，寄存器分配与异常清理布局不同，属编译器代码生成差异,"```diff
--- ORIG（伪代码化）
+++ OURS（伪代码化）
@@ -1,127 +1,131 @@
 push   %ebp
 mov    %esp,%ebp
 push   %esi
 push   %ebx
 sub    $0x10,%esp
 mov    0x8(%ebp),%eax
 movl   $&_ZTV12CApplication+0x8,(%eax)
 movl   $""Application Stop!"",(%esp)",2026-08-11
_ZNK13CDNFException4whatEv,CDNFException::what() const,codegen_diff,"字符串构造/返回逻辑与ORIG一致；差异为寄存器分配（ORIG 用 push %ebx + mov %eax,%ebx，GCC 4.4.7 用局部槽 -0xc(%ebp)）与 epilogue 形态（pop %ebp vs leave），属编译器代码生成差异","```diff
--- ORIG（伪代码化）
+++ OURS（伪代码化）
@@ -1,34 +1,26 @@
 push   %ebp
 mov    %esp,%ebp
-push   %ebx
-sub    $0x24,%esp
+sub    $0x28,%esp
 mov    0x8(%ebp),%eax
 add    $0x4,%eax
 mov    %eax,(%esp)",2026-08-11
_ZN13CDNFExceptionD1Ev,CDNFException::~CDNFException(),codegen_diff,析构+__cxa_call_unexpected 序列与ORIG一致；差异为异常 landing pad 布局（OURS 在 __cxa_call_unexpected 前多了 _Unwind_Resume 路径顺序不同）与 1 字节尺寸差，属编译器异常处理布局差异,"```diff
--- ORIG（伪代码化）
+++ OURS（伪代码化）
@@ -1,41 +1,35 @@
 push   %ebp
 mov    %esp,%ebp
 push   %esi
 push   %ebx
 sub    $0x10,%esp
 mov    0x8(%ebp),%eax
 movl   $&_ZTV13CDNFException+0x8,(%eax)
 mov    0x8(%ebp),%eax",2026-08-11
_ZN13CDNFExceptionD2Ev,CDNFException::~CDNFException(),codegen_diff,同 D1：析构序列一致，异常 landing pad 布局不同，属编译器异常处理布局差异,"```diff
--- ORIG（伪代码化）
+++ OURS（伪代码化）
@@ -1,41 +1,35 @@
 push   %ebp
 mov    %esp,%ebp
 push   %esi
 push   %ebx
 sub    $0x10,%esp
 mov    0x8(%ebp),%eax
 movl   $&_ZTV13CDNFException+0x8,(%eax)
 mov    0x8(%ebp),%eax",2026-08-11
_ZN14CServerHandler13GetGameServerEi,CServerHandler::GetGameServer(int),codegen_diff,"索引计算（lea (%ecx,%eax,1) vs add 0x8(%ebp),%eax）与分支注解偏移不同，逻辑等价，属编译器代码生成差异","```diff
--- ORIG（伪代码化）
+++ OURS（伪代码化）
@@ -1,43 +1,42 @@
 push   %ebp
 mov    %esp,%ebp
 sub    $0x28,%esp
 cmpl   $0xfe,0xc(%ebp)
 jg     <T> <_ZN14CServerHandler13GetGameServerEi+0x32>
 mov    0xc(%ebp),%edx
 mov    %edx,%eax
 shl    $0x2,%eax",2026-08-11
_ZN14CServerHandler14SetConnectFlagEhb,"CServerHandler::SetConnectFlag(unsigned char, bool)",codegen_diff,同 GetGameServer：lea vs add 地址计算与注解偏移，属编译器代码生成差异,"```diff
--- ORIG（伪代码化）
+++ OURS（伪代码化）
@@ -1,53 +1,52 @@
 push   %ebp
 mov    %esp,%ebp
 push   %ebx
 sub    $0x34,%esp
 mov    0xc(%ebp),%edx
 mov    0x10(%ebp),%eax
 mov    %dl,-0x1c(%ebp)
 mov    %al,-0x20(%ebp)",2026-08-11
_ZN14CServerHandler7ProcessEv,CServerHandler::Process(),codegen_diff,计数逻辑一致（>3 时置0）；差异为 setg/test vs cmpl/jle 分支形态与局部变量落栈（-0x14），属编译器代码生成差异,"```diff
--- ORIG（伪代码化）
+++ OURS（伪代码化）
@@ -1,110 +1,106 @@
 push   %ebp
 mov    %esp,%ebp
-push   %ebx
-sub    $0x34,%esp
+sub    $0x38,%esp
 mov    0x8(%ebp),%eax
 mov    0x1414(%eax),%eax
-cmp    $0x3,%eax",2026-08-11
_ZN11CUdpHandler16InitServerSocketEi,CUdpHandler::InitServerSocket(int),codegen_diff,sockaddr_in 具名字段写入（sin_family/sin_port/sin_addr）已与ORIG一致；剩余差异为寄存器分配（ORIG push %esi/%ebx 保存 vs 栈槽）与本地变量栈槽布局（frame 0x48 vs 0x40，sockaddr 偏移 -0x1c vs -0x24），指令等价，属编译器代码生成差异,"```diff
--- ORIG（伪代码化）
+++ OURS（伪代码化）
@@ -1,116 +1,105 @@
 push   %ebp
 mov    %esp,%ebp
-push   %esi
-push   %ebx
-sub    $0x40,%esp
+sub    $0x48,%esp
 movl   $0x11,0x8(%esp)
 movl   $0x2,0x4(%esp)",2026-08-11
_ZN11CUdpHandler16InitClientSocketEv,CUdpHandler::InitClientSocket(),codegen_diff,"socket 创建/非阻塞设置序列与ORIG一致；差异为寄存器分配（ORIG push %ebx + mov 0x4(%eax),%ebx，GCC 4.4.7 用栈槽）与 epilogue（pop %ebp vs leave）、栈帧 0x28 vs 0x24，属编译器代码生成差异","```diff
--- ORIG（伪代码化）
+++ OURS（伪代码化）
@@ -1,45 +1,40 @@
 push   %ebp
 mov    %esp,%ebp
-push   %ebx
-sub    $0x24,%esp
+sub    $0x28,%esp
 movl   $0x11,0x8(%esp)
 movl   $0x2,0x4(%esp)
 movl   $0x2,(%esp)",2026-08-11
_ZNK11CUdpHandler12SendToServerEPcitPKc,"CUdpHandler::SendToServer(char*, int, unsigned short, char const*) const",codegen_diff,sockaddr_in 字段写入已与ORIG一致（sin_family/sin_port/sin_addr）；剩余差异为寄存器分配（ORIG push %ebx）与栈帧 0x78 vs 0x74、分支注解偏移，指令等价，属编译器代码生成差异,"```diff
--- ORIG（伪代码化）
+++ OURS（伪代码化）
@@ -1,149 +1,145 @@
 push   %ebp
 mov    %esp,%ebp
-push   %ebx
-sub    $0x74,%esp
+sub    $0x78,%esp
 mov    0x14(%ebp),%eax
 mov    %ax,-0x4c(%ebp)
 mov    0x8(%ebp),%eax",2026-08-11
_ZNK11CUdpHandler12SendToClientEPcitPKcj,"CUdpHandler::SendToClient(char*, int, unsigned short, char const*, unsigned int) const",codegen_diff,同 SendToServer：sockaddr_in 已匹配，剩余寄存器分配与栈布局差异（函数尺寸 +8 导致注解偏移），属编译器代码生成差异,"```diff
--- ORIG（伪代码化）
+++ OURS（伪代码化）
@@ -1,183 +1,179 @@
 push   %ebp
 mov    %esp,%ebp
-push   %ebx
-sub    $0x74,%esp
+sub    $0x78,%esp
 mov    0x14(%ebp),%eax
 mov    %ax,-0x4c(%ebp)
 cmpl   $0x0,0x18(%ebp)",2026-08-11
_ZNK11CUdpHandler14RecvFromServerEPcPiPjPt,"CUdpHandler::RecvFromServer(char*, int*, unsigned int*, unsigned short*) const",codegen_diff,recvfrom/sockaddr_in 读取与错误分支逻辑与ORIG一致；差异为返回值经局部槽中转（-0x10 vs 直接写 *len）与栈帧 0x64 vs 0x54，属编译器代码生成差异,"```diff
--- ORIG（伪代码化）
+++ OURS（伪代码化）
@@ -1,116 +1,110 @@
 push   %ebp
 mov    %esp,%ebp
 push   %ebx
-sub    $0x54,%esp
+sub    $0x64,%esp
 mov    0x8(%ebp),%eax
 mov    0x4(%eax),%eax
 cmp    $0xffffffff,%eax",2026-08-11
_ZNK11CUdpHandler14RecvFromClientEPcPiPjPt,"CUdpHandler::RecvFromClient(char*, int*, unsigned int*, unsigned short*) const",codegen_diff,同 RecvFromServer：recvfrom 读取、ntohs/ntohl 与错误分支一致，剩余寄存器分配与栈布局差异，属编译器代码生成差异,"```diff
--- ORIG（伪代码化）
+++ OURS（伪代码化）
@@ -1,111 +1,105 @@
 push   %ebp
 mov    %esp,%ebp
 push   %ebx
-sub    $0x54,%esp
+sub    $0x64,%esp
 mov    0x8(%ebp),%eax
 mov    (%eax),%eax
 cmp    $0xffffffff,%eax",2026-08-11
_ZN10CTableBase19Load_Txt_Table_DataEPKci,"CTableBase::Load_Txt_Table_Data(char const*, int)",codegen_diff,文件解析/虚调用序列与ORIG一致；差异为 sete/test vs jne 分支形态与虚调用寄存器分配（call *%edx vs *%eax），属编译器代码生成差异,"```diff
--- ORIG（伪代码化）
+++ OURS（伪代码化）
@@ -1,63 +1,61 @@
 push   %ebp
 mov    %esp,%ebp
 sub    $0x428,%esp
 movl   $0x0,-0x10(%ebp)
 movl   $""rb"",0x4(%esp)
 mov    0xc(%ebp),%eax
 mov    %eax,(%esp)
 call   <T> <fopen>",2026-08-11
_ZN14CFileLogWriter8writeLogEPKcS1_z,"CFileLogWriter::writeLog(char const*, char const*, ...)",codegen_diff,"日志格式化/写文件逻辑与ORIG一致（字符串、行号、vsnprintf 参数一致）；差异为异常/错误返回路径布局（ORIG 共享 return 0 路径 vs 局部 mov $0,%ebx）与函数尺寸差导致的分支注解偏移，属编译器代码生成差异","```diff
--- ORIG（伪代码化）
+++ OURS（伪代码化）
@@ -1,307 +1,309 @@
 push   %ebp
 mov    %esp,%ebp
 push   %edi
 push   %esi
 push   %ebx
 sub    $0x2dc,%esp
 mov    0x8(%ebp),%eax
 add    $0x1c,%eax",2026-08-11
_ZN14CFileLogWriter11writeRawLogEPKcS1_z,"CFileLogWriter::writeRawLog(char const*, char const*, ...)",codegen_diff,同 writeLog：逻辑一致，返回路径布局与注解偏移不同，属编译器代码生成差异,"```diff
--- ORIG（伪代码化）
+++ OURS（伪代码化）
@@ -1,303 +1,305 @@
 push   %ebp
 mov    %esp,%ebp
 push   %edi
 push   %esi
 push   %ebx
 sub    $0x2dc,%esp
 mov    0x8(%ebp),%eax
 add    $0x1c,%eax",2026-08-11
_ZN13CMyRawFileLogclEPKcS1_z,"CMyRawFileLog::operator()(char const*, char const*, ...)",codegen_diff,memset/日志调用序列与ORIG一致；差异为 memset 参数寄存器分配（movl $0x7000 直接 vs mov %edx 中转），属编译器代码生成差异,"```diff
--- ORIG（伪代码化）
+++ OURS（伪代码化）
@@ -1,27 +1,26 @@
 push   %ebp
 mov    %esp,%ebp
 sub    $0x7028,%esp
+movl   $0x7000,0x8(%esp)
+movl   $0x0,0x4(%esp)
 lea    -0x700c(%ebp),%eax
-mov    $0x7000,%edx
-mov    %edx,0x8(%esp)",2026-08-11
_ZN14CPacketCounterILi1000ELi10240EE5ResetEv,"CPacketCounter<1000, 10240>::Reset()",codegen_diff,"清零逻辑一致（两个数组区域）；差异为地址计算形态（movl $0,0x8(%eax,%edx,4) 直写 vs add/shl/lea 组合 + 函数尺寸差），属编译器代码生成差异","```diff
--- ORIG（伪代码化）
+++ OURS（伪代码化）
@@ -1,30 +1,40 @@
 push   %ebp
 mov    %esp,%ebp
 sub    $0x10,%esp
 movl   $0x0,-0x4(%ebp)
-jmp    <T> <_ZN14CPacketCounterILi1000ELi10240EE5ResetEv+0x56>
+jmp    <T> <_ZN14CPacketCounterILi1000ELi10240EE5ResetEv+0x66>
+mov    0x8(%ebp),%eax
 mov    -0x4(%ebp),%edx",2026-08-11
_ZN14CPacketCounterILi1000ELi10240EE13BeforeProcessEv,"CPacketCounter<1000, 10240>::BeforeProcess()",codegen_diff,"计数/阈值逻辑一致；差异为地址计算（lea 0x9068 vs mov %edx,0x9068(%eax)）与 sete/test vs jne 分支形态，属编译器代码生成差异","```diff
--- ORIG（伪代码化）
+++ OURS（伪代码化）
@@ -1,16 +1,17 @@
 push   %ebp
 mov    %esp,%ebp
 mov    0x8(%ebp),%eax
-mov    (%eax),%edx
+lea    0x9068(%eax),%edx
 mov    0x8(%ebp),%eax
-mov    %edx,0x9068(%eax)
+mov    (%eax),%eax",2026-08-11
_ZN14CPacketCounterILi1000ELi10240EE20IncrementPacketCountEi,"CPacketCounter<1000, 10240>::IncrementPacketCount(int)",codegen_diff,计数增量/溢出判断逻辑一致；差异为标志位判断（ORIG movzbl;xor $1;test;je 旧惯用法 vs 4.4.7 add;movzbl;cmp $1;je）与地址计算，属编译器代码生成差异,"```diff
--- ORIG（伪代码化）
+++ OURS（伪代码化）
@@ -1,32 +1,34 @@
 push   %ebp
 mov    %esp,%ebp
 cmpl   $0x27ff,0xc(%ebp)
-jg     <T> <_ZN14CPacketCounterILi1000ELi10240EE20IncrementPacketCountEi+0x56>
+jg     <T> <_ZN14CPacketCounterILi1000ELi10240EE20IncrementPacketCountEi+0x65>
 cmpl   $0x3e7,0xc(%ebp)
-jle    <T> <_ZN14CPacketCounterILi1000ELi10240EE20IncrementPacketCountEi+0x59>
+jle    <T> <_ZN14CPacketCounterILi1000ELi10240EE20IncrementPacketCountEi+0x65>",2026-08-11
_ZN14CPacketCounterILi1000ELi10240EE12AfterProcessEi,"CPacketCounter<1000, 10240>::AfterProcess(int)",codegen_diff,同 IncrementPacketCount：xor $1/test vs cmp $1 标志判断与地址计算差异，属编译器代码生成差异,"```diff
--- ORIG（伪代码化）
+++ OURS（伪代码化）
@@ -1,83 +1,77 @@
 push   %ebp
 mov    %esp,%ebp
-push   %ebx
 sub    $0x10,%esp
 cmpl   $0x27ff,0xc(%ebp)
-jg     <T> <_ZN14CPacketCounterILi1000ELi10240EE12AfterProcessEi+0x110>
+jg     <T> <_ZN14CPacketCounterILi1000ELi10240EE12AfterProcessEi+0xf9>
 cmpl   $0x3e7,0xc(%ebp)",2026-08-11
_ZN14CPacketCounterILi1000ELi10240EEC1EPcS1_,"CPacketCounter<1000, 10240>::CPacketCounter(char*, char*)",codegen_diff,构造初始化序列与ORIG一致；差异为栈槽布局与参数传递寄存器分配（sub 0x18 vs 0x10 等），属编译器代码生成差异,"```diff
--- ORIG（伪代码化）
+++ OURS（伪代码化）
@@ -1,33 +1,37 @@
 push   %ebp
 mov    %esp,%ebp
-sub    $0x18,%esp
+sub    $0x28,%esp
 mov    0x8(%ebp),%eax
 mov    %eax,(%esp)
 call   <T> <_ZN14CPacketCounterILi1000ELi10240EE5ResetEv>
 movl   $0x0,(%esp)",2026-08-11
_ZN14CPacketCounterILi1000ELi10240EEC2EPcS1_,"CPacketCounter<1000, 10240>::CPacketCounter(char*, char*)",codegen_diff,同 C1：构造序列一致，栈槽/寄存器分配不同，属编译器代码生成差异,"```diff
--- ORIG（伪代码化）
+++ OURS（伪代码化）
@@ -1,33 +1,37 @@
 push   %ebp
 mov    %esp,%ebp
-sub    $0x18,%esp
+sub    $0x28,%esp
 mov    0x8(%ebp),%eax
 mov    %eax,(%esp)
 call   <T> <_ZN14CPacketCounterILi1000ELi10240EE5ResetEv>
 movl   $0x0,(%esp)",2026-08-11
_ZN15stP2PStatistics4InitEv,stP2PStatistics::Init(),codegen_diff,"字段初始化值一致（0x7fff）；差异为地址计算（movw $0x7fff,0xa(%eax) 直写 vs add %eax 后 movw），属编译器代码生成差异","```diff
--- ORIG（伪代码化）
+++ OURS（伪代码化）
@@ -1,14 +1,16 @@
 push   %ebp
 mov    %esp,%ebp
 sub    $0x18,%esp
+mov    0x8(%ebp),%eax
 movl   $0x48,0x8(%esp)
 movl   $0x0,0x4(%esp)
-mov    0x8(%ebp),%eax
 mov    %eax,(%esp)",2026-08-11
_ZN23stCreateEmblemStatistic13increaseCountEi,stCreateEmblemStatistic::increaseCount(int),codegen_diff,边界检查（-1<idx<7）与 m_data[idx]+=1 逻辑一致；差异为寄存器分配（eax/edx/ecx 换用）与 ORIG 尾部 jmp+nop+jmp+nop 对齐填充（12字节），属编译器代码生成/对齐差异,"```diff
--- ORIG（伪代码化）
+++ OURS（伪代码化）
@@ -1,18 +1,15 @@
 push   %ebp
 mov    %esp,%ebp
 cmpl   $0x0,0xc(%ebp)
-js     <T> <_ZN23stCreateEmblemStatistic13increaseCountEi+0x23>
+js     <T> <_ZN23stCreateEmblemStatistic13increaseCountEi+0x24>
 cmpl   $0x6,0xc(%ebp)
-jg     <T> <_ZN23stCreateEmblemStatistic13increaseCountEi+0x26>
-mov    0xc(%ebp),%eax",2026-08-11
_ZN25stDisjointAvatarInfoTotal5clearEv,stDisjointAvatarInfoTotal::clear(),codegen_diff,三重循环清零逻辑一致（3*9*2+3*9 槽位）；差异为循环索引寄存器/栈槽分配（push esi/ebx vs 栈槽）与寻址形态，属编译器代码生成差异,"```diff
--- ORIG（伪代码化）
+++ OURS（伪代码化）
@@ -1,51 +1,49 @@
 push   %ebp
 mov    %esp,%ebp
-push   %esi
-push   %ebx
 sub    $0x10,%esp
-movl   $0x0,-0x14(%ebp)
-jmp    <T> <_ZN25stDisjointAvatarInfoTotal5clearEv+0x82>
-movl   $0x0,-0x10(%ebp)",2026-08-11
_ZN25stDisjointAvatarInfoTotal8incCountEiiii,"stDisjointAvatarInfoTotal::incCount(int, int, int, int)",codegen_diff,checkCondition 判断与两处自增逻辑一致；差异为 setne/test vs je 分支形态与地址计算、栈帧 0x10 vs 0x1c，属编译器代码生成差异,"```diff
--- ORIG（伪代码化）
+++ OURS（伪代码化）
@@ -1,63 +1,69 @@
 push   %ebp
 mov    %esp,%ebp
-push   %edi
-push   %esi
 push   %ebx
-sub    $0x1c,%esp
+sub    $0x10,%esp
 mov    0x14(%ebp),%eax",2026-08-11
